pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
Kepler-267 c,2.652,0.258,-0.258,0,16.78,2.34,-2.34,0,3868.00,58.00,-58.00,0
Kepler-267 c,2.020,0.250,-0.260,0,13.34,5.42,-3.91,0,3807.00,97.00,-69.00,0
Kepler-267 c,2.100,0.310,-0.280,0,13.39,4.35,-3.51,0,3886.00,157.00,-157.00,0
Kepler-267 c,2.020,0.250,-0.260,0,13.34,5.42,-3.91,0,3807.00,97.00,-69.00,0
Kepler-267 c,2.050,0.160,-0.240,0,12.95,3.27,-3.66,0,3789.00,75.00,-82.00,0
Kepler-267 d,2.350,0.289,-0.289,0,2.52,0.35,-0.35,0,3868.00,58.00,-58.00,0
Kepler-267 d,2.220,0.270,-0.280,0,2.49,1.25,-0.86,0,3878.00,92.00,-80.00,0
Kepler-267 d,2.010,0.260,-0.250,0,2.01,0.81,-0.59,0,3807.00,97.00,-69.00,0
Kepler-267 d,2.010,0.260,-0.250,0,2.01,0.81,-0.59,0,3807.00,97.00,-69.00,0
Kepler-267 d,1.930,0.290,-0.260,0,2.02,0.65,-0.53,0,3886.00,157.00,-157.00,0
Kepler-267 d,1.870,0.140,-0.220,0,1.95,0.49,-0.55,0,3789.00,75.00,-82.00,0
Kepler-267 d,2.010,0.260,-0.250,0,2.01,0.81,-0.59,0,3807.00,97.00,-69.00,0
Kepler-267 d,2.180,0.096,-0.074,0,2.65,0.27,-0.25,0,3783.00,76.00,-76.00,0
Kepler-268 b,2.350,1.350,-0.280,0,59.04,102.57,-19.01,0,6322.00,160.00,-218.00,0
Kepler-268 b,2.350,1.350,-0.280,0,59.04,102.57,-19.01,0,6322.00,160.00,-218.00,0
Kepler-268 b,2.564,0.139,-0.116,0,64.93,2.39,-2.30,0,6097.00,122.00,-122.00,0
Kepler-268 b,2.480,0.420,-0.340,0,55.10,26.40,-17.40,0,5952.00,119.00,-119.00,0
Kepler-268 b,2.350,1.350,-0.280,0,59.04,102.57,-19.01,0,6322.00,160.00,-218.00,0
Kepler-268 c,2.520,1.450,-0.290,0,12.43,21.61,-4.00,0,6322.00,160.00,-218.00,0
Kepler-268 c,2.520,1.450,-0.290,0,12.43,21.61,-4.00,0,6322.00,160.00,-218.00,0
Kepler-268 c,2.730,0.470,-0.370,0,11.59,5.56,-3.66,0,5952.00,119.00,-119.00,0
Kepler-268 c,2.824,0.155,-0.130,0,13.66,0.50,-0.48,0,6097.00,122.00,-122.00,0
Kepler-268 c,2.520,1.450,-0.290,0,12.43,21.61,-4.00,0,6322.00,160.00,-218.00,0
Kepler-269 b,2.450,1.050,-0.200,0,242.97,317.99,-64.17,0,5831.00,182.00,-196.00,0
Kepler-269 b,2.450,1.050,-0.200,0,242.97,317.99,-64.17,0,5831.00,182.00,-196.00,0
Kepler-269 b,4.217,0.438,-0.365,0,730.77,132.46,-106.68,0,5619.00,112.00,-112.00,0
Kepler-269 b,2.450,1.050,-0.200,0,242.97,317.99,-64.17,0,5831.00,182.00,-196.00,0
Kepler-269 b,2.260,0.740,-0.230,0,242.97,241.36,-73.20,0,5831.00,184.00,-205.00,0
Kepler-269 c,1.620,0.690,-0.140,0,138.51,181.28,-36.58,0,5831.00,182.00,-196.00,0
Kepler-269 c,1.390,0.450,-0.140,0,138.51,137.59,-41.73,0,5831.00,184.00,-205.00,0
Kepler-269 c,2.588,0.285,-0.280,0,416.58,75.51,-60.81,0,5619.00,112.00,-112.00,0
Kepler-269 c,1.620,0.690,-0.140,0,138.51,181.28,-36.58,0,5831.00,182.00,-196.00,0
Kepler-269 c,1.620,0.690,-0.140,0,138.51,181.28,-36.58,0,5831.00,182.00,-196.00,0
Kepler-27 b,4.940,0.270,-0.180,0,37.16,7.48,-5.25,0,5325.00,107.00,-98.00,0
Kepler-27 b,5.000,0.490,-0.180,0,32.67,9.96,-4.63,0,5251.00,105.00,-105.00,0
Kepler-27 b,4.940,0.270,-0.180,0,37.16,7.48,-5.25,0,5325.00,107.00,-98.00,0
Kepler-27 b,4.652,0.314,-0.517,0,28.68,2.92,-2.61,0,5264.00,105.00,-105.00,0
Kepler-27 b,4.940,0.270,-0.180,0,37.16,7.48,-5.25,0,5325.00,107.00,-98.00,0
Kepler-27 c,6.056,0.399,-0.404,0,11.07,1.12,-1.01,0,5264.00,105.00,-105.00,0
Kepler-27 c,7.240,0.380,-0.280,0,14.33,2.88,-2.03,0,5325.00,107.00,-98.00,0
Kepler-27 c,7.240,0.380,-0.280,0,14.33,2.88,-2.03,0,5325.00,107.00,-98.00,0
Kepler-27 c,7.240,0.380,-0.280,0,14.33,2.88,-2.03,0,5325.00,107.00,-98.00,0
Kepler-27 c,6.500,0.640,-0.230,0,12.61,3.84,-1.79,0,5251.00,105.00,-105.00,0
Kepler-27 d,2.830,0.150,-0.110,0,115.56,23.27,-16.32,0,5325.00,107.00,-98.00,0
Kepler-27 d,2.190,0.220,-0.080,0,101.78,31.02,-14.45,0,5251.00,105.00,-105.00,0
Kepler-27 d,2.830,0.150,-0.110,0,115.56,23.27,-16.32,0,5325.00,107.00,-98.00,0
Kepler-27 d,2.830,0.150,-0.110,0,115.56,23.27,-16.32,0,5325.00,107.00,-98.00,0
Kepler-270 b,1.835,0.390,-0.169,0,178.36,5.82,-5.63,0,6099.00,122.00,-122.00,0
Kepler-270 b,2.070,0.370,-0.370,0,221.34,111.44,-84.71,0,6071.00,121.00,-133.00,0
Kepler-270 b,1.830,1.080,-0.330,0,237.05,421.66,-99.95,0,6432.00,157.00,-229.00,0
Kepler-270 b,1.830,1.080,-0.330,0,237.05,421.66,-99.95,0,6432.00,157.00,-229.00,0
Kepler-270 b,1.830,1.080,-0.330,0,237.05,421.66,-99.95,0,6432.00,157.00,-229.00,0
Kepler-270 c,1.500,0.880,-0.270,0,82.82,147.30,-34.92,0,6432.00,157.00,-229.00,0
Kepler-270 c,1.516,0.302,-0.153,0,62.24,2.03,-1.96,0,6099.00,122.00,-122.00,0
Kepler-270 c,1.500,0.880,-0.270,0,82.82,147.30,-34.92,0,6432.00,157.00,-229.00,0
Kepler-270 c,1.710,0.300,-0.310,0,77.24,38.89,-29.56,0,6071.00,121.00,-133.00,0
Kepler-270 c,1.500,0.880,-0.270,0,82.82,147.30,-34.92,0,6432.00,157.00,-229.00,0
Kepler-271 b,1.220,0.130,-0.090,0,78.35,25.04,-16.97,0,5528.00,110.00,-110.00,0
Kepler-271 b,1.320,0.210,-0.120,0,86.68,41.56,-19.68,0,5516.00,122.00,-96.00,0
Kepler-271 b,1.229,0.064,-0.056,0,75.96,2.07,-2.00,0,5470.00,109.00,-109.00,0
Kepler-271 b,1.320,0.210,-0.120,0,86.68,41.56,-19.68,0,5516.00,122.00,-96.00,0
Kepler-271 b,1.320,0.210,-0.120,0,86.68,41.56,-19.68,0,5516.00,122.00,-96.00,0
Kepler-271 c,1.020,0.170,-0.090,0,136.61,65.50,-31.01,0,5516.00,122.00,-96.00,0
Kepler-271 c,0.940,0.100,-0.080,0,123.40,39.43,-26.72,0,5528.00,110.00,-110.00,0
Kepler-271 c,1.020,0.170,-0.090,0,136.61,65.50,-31.01,0,5516.00,122.00,-96.00,0
Kepler-271 c,1.020,0.170,-0.090,0,136.61,65.50,-31.01,0,5516.00,122.00,-96.00,0
Kepler-271 c,0.942,0.054,-0.048,0,119.63,3.27,-3.15,0,5470.00,109.00,-109.00,0
Kepler-271 d,0.710,0.110,-0.070,0,216.24,103.67,-49.09,0,5516.00,122.00,-96.00,0
Kepler-271 d,0.710,0.110,-0.070,0,216.24,103.67,-49.09,0,5516.00,122.00,-96.00,0
Kepler-271 d,0.669,0.047,-0.042,0,189.34,5.17,-4.99,0,5470.00,109.00,-109.00,0
Kepler-271 d,0.670,0.070,-0.060,0,195.30,62.42,-42.28,0,5528.00,110.00,-110.00,0
Kepler-271 d,0.710,0.110,-0.070,0,216.24,103.67,-49.09,0,5516.00,122.00,-96.00,0
Kepler-272 b,1.871,0.101,-0.112,0,801.74,32.77,-31.38,0,5439.00,109.00,-109.00,0
Kepler-272 b,1.330,0.900,-0.150,0,367.82,809.01,-109.35,0,5300.00,179.00,-144.00,0
Kepler-272 b,1.520,0.170,-0.200,0,490.13,150.98,-144.22,0,5334.00,79.00,-79.00,0
Kepler-272 b,1.330,0.900,-0.150,0,367.82,809.01,-109.35,0,5300.00,179.00,-144.00,0
Kepler-272 b,1.330,0.900,-0.150,0,367.82,809.01,-109.35,0,5300.00,179.00,-144.00,0
Kepler-272 c,1.940,0.210,-0.260,0,189.98,58.52,-55.90,0,5334.00,79.00,-79.00,0
Kepler-272 c,1.670,1.130,-0.190,0,142.34,313.07,-42.32,0,5300.00,179.00,-144.00,0
Kepler-272 c,1.670,1.130,-0.190,0,142.34,313.07,-42.32,0,5300.00,179.00,-144.00,0
Kepler-272 c,1.670,1.130,-0.190,0,142.34,313.07,-42.32,0,5300.00,179.00,-144.00,0
Kepler-272 c,2.378,0.136,-0.121,0,310.76,12.70,-12.16,0,5439.00,109.00,-109.00,0
Kepler-272 d,2.410,0.270,-0.320,0,86.28,26.58,-25.39,0,5334.00,79.00,-79.00,0
Kepler-272 d,1.760,1.180,-0.200,0,64.70,142.29,-19.24,0,5300.00,179.00,-144.00,0
Kepler-272 d,1.760,1.180,-0.200,0,64.70,142.29,-19.24,0,5300.00,179.00,-144.00,0
Kepler-272 d,1.760,1.180,-0.200,0,64.70,142.29,-19.24,0,5300.00,179.00,-144.00,0
Kepler-272 d,2.962,0.412,-0.476,0,141.13,5.77,-5.52,0,5439.00,109.00,-109.00,0
Kepler-273 b,1.521,0.309,-0.087,0,285.64,11.59,-11.14,0,5217.00,104.00,-104.00,0
Kepler-273 b,1.550,0.700,-0.170,0,437.70,607.91,-121.76,0,5627.00,177.00,-143.00,0
Kepler-273 b,1.920,0.210,-0.260,0,505.22,156.20,-147.71,0,5359.00,80.00,-72.00,0
Kepler-273 b,1.550,0.700,-0.170,0,437.70,607.91,-121.76,0,5627.00,177.00,-143.00,0
Kepler-273 b,1.550,0.700,-0.170,0,437.70,607.91,-121.76,0,5627.00,177.00,-143.00,0
Kepler-273 c,1.650,0.740,-0.180,0,114.65,159.22,-31.90,0,5627.00,177.00,-143.00,0
Kepler-273 c,1.650,0.740,-0.180,0,114.65,159.22,-31.90,0,5627.00,177.00,-143.00,0
Kepler-273 c,2.000,0.220,-0.270,0,132.46,40.95,-38.73,0,5359.00,80.00,-72.00,0
Kepler-273 c,1.584,0.344,-0.120,0,74.89,3.04,-2.92,0,5217.00,104.00,-104.00,0
Kepler-273 c,1.650,0.740,-0.180,0,114.65,159.22,-31.90,0,5627.00,177.00,-143.00,0
Kepler-274 b,2.610,0.400,-0.660,0,201.96,84.22,-94.86,0,5570.00,83.00,-72.00,0
Kepler-274 b,1.800,0.700,-0.210,0,118.95,136.32,-37.42,0,6020.00,167.00,-194.00,0
Kepler-274 b,2.137,0.157,-0.134,0,147.81,11.30,-10.38,0,5684.00,114.00,-114.00,0
Kepler-274 b,1.800,0.700,-0.210,0,118.95,136.32,-37.42,0,6020.00,167.00,-194.00,0
Kepler-274 b,1.800,0.700,-0.210,0,118.95,136.32,-37.42,0,6020.00,167.00,-194.00,0
Kepler-274 c,1.950,0.760,-0.230,0,29.41,33.71,-9.25,0,6020.00,167.00,-194.00,0
Kepler-274 c,1.950,0.760,-0.230,0,29.41,33.71,-9.25,0,6020.00,167.00,-194.00,0
Kepler-274 c,1.950,0.760,-0.230,0,29.41,33.71,-9.25,0,6020.00,167.00,-194.00,0
Kepler-274 c,2.631,0.461,-0.389,0,36.52,2.79,-2.56,0,5684.00,114.00,-114.00,0
Kepler-274 c,3.210,0.500,-0.810,0,49.90,20.80,-23.44,0,5570.00,83.00,-72.00,0
Kepler-275 b,2.423,0.240,-0.197,0,311.76,47.05,-39.41,0,6179.00,124.00,-124.00,0
Kepler-275 b,2.200,0.370,-0.380,0,251.55,120.62,-91.38,0,6157.00,123.00,-123.00,0
Kepler-275 b,2.250,1.210,-0.370,0,257.24,431.45,-112.70,0,6535.00,211.00,-351.00,0
Kepler-275 b,2.250,1.210,-0.370,0,257.24,431.45,-112.70,0,6535.00,211.00,-351.00,0
Kepler-275 b,2.250,1.210,-0.370,0,257.24,431.45,-112.70,0,6535.00,211.00,-351.00,0
Kepler-275 c,3.420,0.580,-0.580,0,138.64,66.48,-50.36,0,6157.00,123.00,-123.00,0
Kepler-275 c,3.320,1.770,-0.540,0,142.11,238.36,-62.26,0,6535.00,211.00,-351.00,0
Kepler-275 c,3.320,1.770,-0.540,0,142.11,238.36,-62.26,0,6535.00,211.00,-351.00,0
Kepler-275 c,3.320,1.770,-0.540,0,142.11,238.36,-62.26,0,6535.00,211.00,-351.00,0
Kepler-275 c,3.778,0.888,-0.340,0,171.82,25.93,-21.72,0,6179.00,124.00,-124.00,0
Kepler-275 d,3.020,0.510,-0.510,0,47.96,23.00,-17.42,0,6157.00,123.00,-123.00,0
Kepler-275 d,3.080,1.660,-0.500,0,49.15,82.44,-21.53,0,6535.00,211.00,-351.00,0
Kepler-275 d,3.080,1.660,-0.500,0,49.15,82.44,-21.53,0,6535.00,211.00,-351.00,0
Kepler-275 d,3.328,0.674,-0.293,0,59.44,8.97,-7.51,0,6179.00,124.00,-124.00,0
Kepler-275 d,3.080,1.660,-0.500,0,49.15,82.44,-21.53,0,6535.00,211.00,-351.00,0
Kepler-276 b,2.640,1.160,-0.250,0,93.65,120.60,-27.54,0,6102.00,157.00,-224.00,0
Kepler-276 b,2.730,0.440,-0.150,0,70.50,29.97,-11.14,0,5779.00,78.00,-86.00,0
Kepler-276 b,2.560,0.330,-0.328,0,58.59,5.65,-5.07,0,5693.00,114.00,-114.00,0
Kepler-276 b,2.640,1.160,-0.250,0,93.65,120.60,-27.54,0,6102.00,157.00,-224.00,0
Kepler-276 b,2.640,1.160,-0.250,0,93.65,120.60,-27.54,0,6102.00,157.00,-224.00,0
Kepler-276 c,3.700,0.600,-0.200,0,23.82,10.12,-3.76,0,5779.00,78.00,-86.00,0
Kepler-276 c,3.150,1.380,-0.290,0,31.63,40.74,-9.30,0,6102.00,157.00,-224.00,0
Kepler-276 c,3.150,1.380,-0.290,0,31.63,40.74,-9.30,0,6102.00,157.00,-224.00,0
Kepler-276 c,3.150,1.380,-0.290,0,31.63,40.74,-9.30,0,6102.00,157.00,-224.00,0
Kepler-276 c,3.469,0.219,-0.765,0,19.79,1.91,-1.71,0,5693.00,114.00,-114.00,0
Kepler-276 d,2.580,1.120,-0.250,0,18.00,23.17,-5.30,0,6102.00,157.00,-224.00,0
Kepler-276 d,2.580,1.120,-0.250,0,18.00,23.17,-5.30,0,6102.00,157.00,-224.00,0
Kepler-276 d,3.882,6958.076,-64.949,0,11.27,1.09,-0.97,0,5693.00,114.00,-114.00,0
Kepler-276 d,4.140,0.670,-0.230,0,13.57,5.76,-2.15,0,5779.00,78.00,-86.00,0
Kepler-276 d,2.580,1.120,-0.250,0,18.00,23.17,-5.30,0,6102.00,157.00,-224.00,0
Kepler-277 b,2.960,0.730,-0.640,0,171.81,118.37,-73.65,0,5941.00,121.00,-113.00,0
Kepler-277 b,2.960,0.730,-0.640,0,171.81,118.37,-73.65,0,5941.00,121.00,-113.00,0
Kepler-277 b,2.960,0.730,-0.640,0,171.81,118.37,-73.65,0,5941.00,121.00,-113.00,0
Kepler-277 b,2.994,0.255,-0.261,0,198.25,7.72,-7.43,0,6065.00,121.00,-121.00,0
Kepler-277 b,3.140,0.450,-0.760,0,204.10,84.23,-95.49,0,5968.00,120.00,-108.00,0
Kepler-277 c,2.984,0.143,-0.160,0,83.90,3.27,-3.14,0,6065.00,121.00,-121.00,0
Kepler-277 c,2.790,0.690,-0.600,0,72.72,50.11,-31.17,0,5941.00,121.00,-113.00,0
Kepler-277 c,2.790,0.690,-0.600,0,72.72,50.11,-31.17,0,5941.00,121.00,-113.00,0
Kepler-277 c,3.130,0.450,-0.760,0,86.38,35.64,-40.42,0,5968.00,120.00,-108.00,0
Kepler-277 c,2.790,0.690,-0.600,0,72.72,50.11,-31.17,0,5941.00,121.00,-113.00,0
Kepler-278 b,4.230,0.090,-0.100,0,111.86,12.28,-11.26,0,4991.00,75.00,-75.00,0
Kepler-278 b,4.207,0.614,-0.541,0,99.27,3.33,-3.20,0,5002.00,100.00,-100.00,0
Kepler-278 b,4.230,0.090,-0.100,0,111.86,12.28,-11.26,0,4991.00,75.00,-75.00,0
Kepler-278 b,4.540,0.300,-0.610,0,115.69,21.26,-35.56,0,5010.00,51.00,-103.00,0
Kepler-278 b,4.230,0.090,-0.100,0,111.86,12.28,-11.26,0,4991.00,75.00,-75.00,0
Kepler-278 c,3.360,0.070,-0.080,0,55.42,6.08,-5.58,0,4991.00,75.00,-75.00,0
Kepler-278 c,3.360,0.070,-0.080,0,55.42,6.08,-5.58,0,4991.00,75.00,-75.00,0
Kepler-278 c,3.391,0.736,-0.193,0,49.15,1.65,-1.59,0,5002.00,100.00,-100.00,0
Kepler-278 c,3.660,0.240,-0.490,0,57.28,10.53,-17.60,0,5010.00,51.00,-103.00,0
Kepler-278 c,3.360,0.070,-0.080,0,55.42,6.08,-5.58,0,4991.00,75.00,-75.00,0
Kepler-279 b,3.820,0.640,-0.850,0,350.46,163.41,-154.35,0,6366.00,116.00,-116.00,0
Kepler-279 b,2.470,0.990,-0.240,0,185.73,212.77,-53.40,0,6781.00,157.00,-230.00,0
Kepler-279 b,2.470,0.990,-0.240,0,185.73,212.77,-53.40,0,6781.00,157.00,-230.00,0
Kepler-279 b,2.470,0.990,-0.240,0,185.73,212.77,-53.40,0,6781.00,157.00,-230.00,0
Kepler-279 b,3.219,0.156,-0.386,0,249.02,11.46,-10.88,0,6363.00,127.00,-127.00,0
Kepler-279 c,5.470,0.920,-1.220,0,84.66,39.48,-37.28,0,6366.00,116.00,-116.00,0
Kepler-279 c,3.570,1.430,-0.340,0,44.88,51.41,-12.91,0,6781.00,157.00,-230.00,0
Kepler-279 c,3.570,1.430,-0.340,0,44.88,51.41,-12.91,0,6781.00,157.00,-230.00,0
Kepler-279 c,4.611,0.243,-0.534,0,60.16,2.77,-2.63,0,6363.00,127.00,-127.00,0
Kepler-279 c,3.570,1.430,-0.340,0,44.88,51.41,-12.91,0,6781.00,157.00,-230.00,0
Kepler-279 d,3.200,1.280,-0.310,0,25.60,29.32,-7.36,0,6781.00,157.00,-230.00,0
Kepler-279 d,3.200,1.280,-0.310,0,25.60,29.32,-7.36,0,6781.00,157.00,-230.00,0
Kepler-279 d,3.200,1.280,-0.310,0,25.60,29.32,-7.36,0,6781.00,157.00,-230.00,0
Kepler-279 d,4.285,0.206,-0.671,0,35.74,1.64,-1.56,0,6363.00,127.00,-127.00,0
Kepler-28 b,1.730,0.090,-0.100,0,27.72,5.15,-4.93,0,4072.00,73.00,-81.00,0
Kepler-28 b,1.920,0.300,-0.310,0,27.72,43.57,-10.51,0,4072.00,720.00,-133.00,0
Kepler-28 b,1.971,0.097,-0.088,0,62.58,2.11,-2.05,0,4674.00,93.00,-93.00,0
Kepler-28 b,1.920,0.300,-0.310,0,27.72,43.57,-10.51,0,4072.00,720.00,-133.00,0
Kepler-28 b,1.920,0.300,-0.310,0,27.72,43.57,-10.51,0,4072.00,720.00,-133.00,0
Kepler-28 c,1.650,0.090,-0.090,0,15.90,2.96,-2.83,0,4072.00,73.00,-81.00,0
Kepler-28 c,1.879,0.100,-0.082,0,35.90,1.21,-1.18,0,4674.00,93.00,-93.00,0
Kepler-28 c,1.940,0.300,-0.310,0,15.86,24.92,-6.01,0,4072.00,720.00,-133.00,0
Kepler-28 c,1.940,0.300,-0.310,0,15.86,24.92,-6.01,0,4072.00,720.00,-133.00,0
Kepler-28 c,1.940,0.300,-0.310,0,15.86,24.92,-6.01,0,4072.00,720.00,-133.00,0
Kepler-280 b,1.420,0.620,-0.120,0,704.45,919.54,-167.67,0,5741.00,158.00,-147.00,0
Kepler-280 b,1.420,0.620,-0.120,0,704.45,919.54,-167.67,0,5741.00,158.00,-147.00,0
Kepler-280 b,1.760,0.270,-0.240,0,974.30,398.91,-289.72,0,5534.00,82.00,-74.00,0
Kepler-280 b,1.613,0.077,-0.088,0,821.89,29.54,-28.51,0,5541.00,111.00,-111.00,0
Kepler-280 b,1.420,0.620,-0.120,0,704.45,919.54,-167.67,0,5741.00,158.00,-147.00,0
Kepler-280 c,2.960,0.450,-0.410,0,330.84,135.45,-98.38,0,5534.00,82.00,-74.00,0
Kepler-280 c,1.840,0.810,-0.150,0,239.83,313.07,-57.08,0,5741.00,158.00,-147.00,0
Kepler-280 c,1.840,0.810,-0.150,0,239.83,313.07,-57.08,0,5741.00,158.00,-147.00,0
Kepler-280 c,2.708,0.122,-0.573,0,279.08,10.03,-9.68,0,5541.00,111.00,-111.00,0
Kepler-280 c,1.840,0.810,-0.150,0,239.83,313.07,-57.08,0,5741.00,158.00,-147.00,0
Kepler-281 b,2.330,0.880,-0.180,0,54.95,61.76,-13.23,0,5717.00,165.00,-166.00,0
Kepler-281 b,2.330,0.880,-0.180,0,54.95,61.76,-13.23,0,5717.00,165.00,-166.00,0
Kepler-281 b,2.330,0.880,-0.180,0,54.95,61.76,-13.23,0,5717.00,165.00,-166.00,0
Kepler-281 b,2.220,0.580,-0.190,0,54.95,42.24,-14.45,0,5717.00,156.00,-173.00,0
Kepler-281 b,3.245,0.715,-0.310,0,118.25,15.80,-13.55,0,5723.00,200.00,-200.00,0
Kepler-281 c,5.390,2.040,-0.410,0,16.36,18.38,-3.94,0,5717.00,165.00,-166.00,0
Kepler-281 c,7.747,0.774,-0.739,0,35.20,4.71,-4.03,0,5723.00,200.00,-200.00,0
Kepler-281 c,5.390,2.040,-0.410,0,16.36,18.38,-3.94,0,5717.00,165.00,-166.00,0
Kepler-281 c,5.390,2.040,-0.410,0,16.36,18.38,-3.94,0,5717.00,165.00,-166.00,0
Kepler-281 c,5.300,1.380,-0.460,0,16.36,12.57,-4.30,0,5717.00,156.00,-173.00,0
Kepler-281 d,4.520,1.700,-0.340,0,2.51,2.82,-0.60,0,5717.00,165.00,-166.00,0
Kepler-281 d,4.520,1.700,-0.340,0,2.51,2.82,-0.60,0,5717.00,165.00,-166.00,0
Kepler-281 d,4.300,1.120,-0.380,0,2.51,1.93,-0.66,0,5717.00,156.00,-173.00,0
Kepler-281 d,4.520,1.700,-0.340,0,2.51,2.82,-0.60,0,5717.00,165.00,-166.00,0
Kepler-282 b,1.040,0.430,-0.080,0,134.48,161.35,-33.13,0,6102.00,163.00,-178.00,0
Kepler-282 b,1.020,0.110,-0.100,0,105.63,32.94,-26.19,0,5600.00,112.00,-100.00,0
Kepler-282 b,1.363,0.099,-0.117,0,195.94,15.73,-14.38,0,5656.00,113.00,-113.00,0
Kepler-282 b,1.040,0.430,-0.080,0,134.48,161.35,-33.13,0,6102.00,163.00,-178.00,0
Kepler-282 b,1.040,0.430,-0.080,0,134.48,161.35,-33.13,0,6102.00,163.00,-178.00,0
Kepler-282 c,1.220,0.500,-0.100,0,79.81,95.74,-19.66,0,6102.00,163.00,-178.00,0
Kepler-282 c,1.220,0.500,-0.100,0,79.81,95.74,-19.66,0,6102.00,163.00,-178.00,0
Kepler-282 c,1.471,0.114,-0.107,0,116.12,9.32,-8.52,0,5656.00,113.00,-113.00,0
Kepler-282 c,1.220,0.500,-0.100,0,79.81,95.74,-19.66,0,6102.00,163.00,-178.00,0
Kepler-282 c,1.100,0.110,-0.110,0,62.60,19.52,-15.52,0,5600.00,112.00,-100.00,0
Kepler-282 d,2.160,0.220,-0.220,0,28.22,8.80,-6.99,0,5600.00,112.00,-100.00,0
Kepler-282 d,2.878,0.183,-0.166,0,52.35,4.20,-3.84,0,5656.00,113.00,-113.00,0
Kepler-282 d,2.300,0.940,-0.180,0,35.94,43.13,-8.85,0,6102.00,163.00,-178.00,0
Kepler-282 d,2.300,0.940,-0.180,0,35.94,43.13,-8.85,0,6102.00,163.00,-178.00,0
Kepler-282 d,2.300,0.940,-0.180,0,35.94,43.13,-8.85,0,6102.00,163.00,-178.00,0
Kepler-282 e,2.450,0.250,-0.250,0,13.00,4.05,-3.22,0,5600.00,112.00,-100.00,0
Kepler-282 e,2.590,1.050,-0.210,0,16.57,19.89,-4.08,0,6102.00,163.00,-178.00,0
Kepler-282 e,2.590,1.050,-0.210,0,16.57,19.89,-4.08,0,6102.00,163.00,-178.00,0
Kepler-282 e,2.590,1.050,-0.210,0,16.57,19.89,-4.08,0,6102.00,163.00,-178.00,0
Kepler-282 e,3.266,0.202,-0.190,0,24.11,1.94,-1.77,0,5656.00,113.00,-113.00,0
Kepler-283 b,3.250,0.500,-0.490,0,43.04,29.31,-27.20,0,5189.00,314.00,-798.00,0
Kepler-283 b,3.250,0.500,-0.490,0,43.04,29.31,-27.20,0,5189.00,314.00,-798.00,0
Kepler-283 b,2.371,0.144,-0.114,0,16.26,0.72,-0.69,0,4141.00,83.00,-83.00,0
Kepler-283 b,2.150,0.100,-0.110,0,13.39,2.48,-2.37,0,4141.00,83.00,-91.00,0
Kepler-283 b,3.063,0.084,-0.084,0,14.57,1.78,-1.78,0,4141.00,58.00,-58.00,0
Kepler-283 b,3.250,0.500,-0.490,0,43.04,29.31,-27.20,0,5189.00,314.00,-798.00,0
Kepler-283 c,2.055,0.151,-0.110,0,0.95,0.04,-0.04,0,4141.00,83.00,-83.00,0
Kepler-283 c,2.311,0.082,-0.082,0,0.85,0.10,-0.10,0,4141.00,58.00,-58.00,0
Kepler-283 c,1.870,0.080,-0.100,0,0.78,0.15,-0.14,0,4141.00,83.00,-91.00,0
Kepler-283 c,38.670,5.910,-5.910,0,2.51,1.71,-1.59,0,5189.00,314.00,-798.00,0
Kepler-283 c,38.670,5.910,-5.910,0,2.51,1.71,-1.59,0,5189.00,314.00,-798.00,0
Kepler-283 c,38.670,5.910,-5.910,0,2.51,1.71,-1.59,0,5189.00,314.00,-798.00,0
Kepler-284 b,2.440,0.870,-0.190,0,57.09,60.12,-13.62,0,5614.00,158.00,-147.00,0
Kepler-284 b,2.620,0.220,-0.170,0,52.55,12.92,-9.27,0,5291.00,84.00,-73.00,0
Kepler-284 b,2.301,0.549,-0.208,0,38.37,4.02,-3.64,0,5219.00,104.00,-104.00,0
Kepler-284 b,2.440,0.870,-0.190,0,57.09,60.12,-13.62,0,5614.00,158.00,-147.00,0
Kepler-284 b,2.440,0.870,-0.190,0,57.09,60.12,-13.62,0,5614.00,158.00,-147.00,0
Kepler-284 c,2.800,1.000,-0.220,0,13.46,14.18,-3.21,0,5614.00,158.00,-147.00,0
Kepler-284 c,2.680,0.220,-0.180,0,12.38,3.05,-2.18,0,5291.00,84.00,-73.00,0
Kepler-284 c,2.800,1.000,-0.220,0,13.46,14.18,-3.21,0,5614.00,158.00,-147.00,0
Kepler-284 c,2.800,1.000,-0.220,0,13.46,14.18,-3.21,0,5614.00,158.00,-147.00,0
Kepler-284 c,2.349,0.165,-0.172,0,9.04,0.95,-0.86,0,5219.00,104.00,-104.00,0
Kepler-285 b,1.400,0.450,-0.100,0,378.84,369.89,-85.73,0,5400.00,171.00,-138.00,0
Kepler-285 b,1.400,0.450,-0.100,0,378.84,369.89,-85.73,0,5400.00,171.00,-138.00,0
Kepler-285 b,1.380,0.070,-0.120,0,387.43,68.57,-82.96,0,5114.00,84.00,-76.00,0
Kepler-285 b,1.354,0.089,-0.083,0,428.41,22.90,-21.59,0,5296.00,106.00,-106.00,0
Kepler-285 b,1.400,0.450,-0.100,0,378.84,369.89,-85.73,0,5400.00,171.00,-138.00,0
